Sport,Naam,Website,Naam accommodatie,Adres accommodatie,Postcode accommodatie,Plaats accommodatie,Stadsdeel,Aangepast sporten,KvK,Stadspas,x,y,Sport_en,district_code,Count,Meta_Cat,Sub_Cat,All,Sport_count,sport_count_in_district
Sportschool,Panatta-Gym,www.panatta-gym.nl,Panatta-Gym,Oudeschans 30,1011LB,Amsterdam,Centrum,,33212191.0,,4.90403091,52.37151063,Fitness,A,1,physical sports,gym sports,All Sports,95,14
Sportschool,Fit20,www.fit20.nl,Sportschool,Overschiestraat 55,1062HN,Amsterdam,Nieuw-West,,,,4.83993076,52.34804326,Fitness,F,1,physical sports,gym sports,All Sports,95,6
Sportschool,Vondelgym,www.vondelgym.nl,Sportschool,Overtoom 143,1054HG,Amsterdam,West,,61550132.0,ja,4.87288536,52.36191432,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,Basic-Fit,www.basic-fit.com,Basic-Fit Sportschool Amsterdam Overtoom Ladies,Overtoom 37-43,1054HB,Amsterdam,West,,37092459.0,,4.87727084,52.36306678,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,David Lloyd,www.davidlloyd.nl,Sportschool,Overtoom 557,1054LK,Amsterdam,West,,17111830.0,,4.85593079,52.35761623,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,Fit20,www.fit20.nl,Sportschool,Paasheuvelweg 1,1105BE,Amsterdam,Zuidoost,,,,4.95157353,52.30015266,Fitness,T,1,physical sports,gym sports,All Sports,95,8
Sportschool,Crossfit Aka,www.crossfitaka.nl,Sportschool,Piri Reisplein 1,1057KH,Amsterdam,West,,34394223.0,,4.86057105,52.36662059,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,Luki Goshi,www.lukigoshi.nl,Sporthal Wethouder Verheij,Polderweg 300,1093KP,Amsterdam,Oost,,34185499.0,,4.93135106,52.35788575,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,Fitness4me,www.fitness4me.nl,Sportschool,Postjesweg 128 G,1061AX,Amsterdam,West,,32132088.0,,4.83961222,52.36434561,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,Duofit,www.duofit.nl,Duofit,Radioweg 64,1098NJ,Amsterdam,Oost,,34360033.0,,4.94536705,52.34897301,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,Fitness Studio Onna,www.fitnessonna.nl,Fitness Studio Onna,Remijden 2,1068XB,Amsterdam,Nieuw-West,,,,4.80385331,52.36166721,Fitness,F,1,physical sports,gym sports,All Sports,95,6
Sportschool,Vitae Sport,www.vitaesport.nl,Fons Vitae Lyceum,Richard Holstraat 8,1071SM,Amsterdam,Zuid,,59551445.0,,4.87761656,52.35213917,Fitness,K,1,physical sports,gym sports,All Sports,95,21
Sportschool,Basic-Fit,www.basic-fit.com,Basic-Fit Sportschool Amsterdam,Rijnsburgstraat 9-11,1059AT,Amsterdam,Zuid,,37092459.0,,4.85023884,52.34760514,Fitness,K,1,physical sports,gym sports,All Sports,95,21
Sportschool,The Gym,www.thegym.amsterdam,Personal Training Studio,Ruysdaelkade 161,1072AS,Amsterdam,Zuid,,,,4.88718896,52.35321358,Fitness,K,1,physical sports,gym sports,All Sports,95,21
Sportschool,Sportcentrum Universum (USC),www.usc.uva.nl,Universitair Sportcentrum,Science Park 306,1098XH,Amsterdam,Oost,,,,4.95629984,52.35564969,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,PCH Fitness (USC),www.usc.uva.nl,PCH Fitness,Spuistraat 134,1012VB,Amsterdam,Centrum,,,,4.88983173,52.37410321,Fitness,A,1,physical sports,gym sports,All Sports,95,14
Sportschool,Basic-Fit,www.basic-fit.com,Basic-Fit Sportschool Amsterdam,Stadhouderskade 74-75,1072AE,Amsterdam,West,,37092459.0,,4.89033509,52.35800831,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,Mirror Centre,www.mirrorcentre.nl,Mirror Centre,Ter Gouwstraat 3,1093JX,Amsterdam,Oost,,34200290.0,,4.93136122,52.35975523,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,Fresh Supportive Health Club,www.fresh-fitness.nl,Tolstraat 59,Tolstraat 59,1073RW,Amsterdam,Zuid,,34203001.0,,4.90142477,52.35204154,Fitness,K,1,physical sports,gym sports,All Sports,95,21
Sportschool,Sportcentrum Amstelcampus (USC),www.usc.uva.nl,Amstelcampus,Tweede Boerhaavestraat 10,1091AN,Amsterdam,Oost,,,,4.91002045,52.35863353,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,The Family Gym,www.fitness-centrum.nl,Sportschool,Tweede Kostverlorenkade 132-135,1053SE,Amsterdam,West,,,,4.86002014,52.36397951,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,Rasalila,www.rasa-lila.nl/website,Sportschool,Tweede Kostverlorenkade 67,1053SB,Amsterdam,West,,,,4.86228481,52.36648852,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,R Grip Gym (MMA),www.r-grip.nl,Sportschool,Tweede Kostverlorenkade 69,1053SB,Amsterdam,West,,34307053.0,,4.86211044,52.36633496,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,Only 4 Ladies,www.only4ladies.nl,Only4Ladies,Tweede Oosterparkstraat 79A,1091HX,Amsterdam,Oost,,34110592.0,,4.91537691,52.3567716,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,Trainmore,www.trainmore.nl,Trainmore Amsterdam De Pijp,Tweede van der Helststraat 2,1072PC,Amsterdam,Zuid,,32042913.0,,4.89460046,52.35295694,Fitness,K,1,physical sports,gym sports,All Sports,95,21
Sportschool,Fit for free,www.fitforfree.nl,Sportschool,Valkenburgerstraat 28,1011LZ,Amsterdam,Centrum,,51328585.0,,4.90825815,52.37031446,Fitness,A,1,physical sports,gym sports,All Sports,95,14
Sportschool,Shape all in Centre,www.shape-all-in.nl,Sportschool,Van Hallstraat 617,1051HE,Amsterdam,West,,54646952.0,,4.87207659,52.3794373,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,Mobilis Fitness,www.mobilisfitness.nl,Mobilis Fitness,Van Leijenberghlaan 10,1082GM,Amsterdam,Zuid,,34250964.0,,4.8789858,52.33254272,Fitness,K,1,physical sports,gym sports,All Sports,95,21
Sportschool,Femme Gym,www.femmegym.nl,Sportschool,Vancouverstraat 6,1056DV,Amsterdam,West,,63067218.0,,4.85465613,52.3733121,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Sportschool,New York Gym,www.newyorkgym.nl,Sportschool,Veemkade 598,1019BL,Amsterdam,Centrum,,,,4.92840567,52.37584078,Fitness,A,1,physical sports,gym sports,All Sports,95,14
Sportschool,Bodyshape,https://www.bodyshapesylvia.nl/,Gymzaal Verbindingsstraat ,Verbindingstraat 2,1073TJ,Amsterdam,Zuid,,,,4.89884731,52.35284882,Fitness,K,1,physical sports,gym sports,All Sports,95,21
Sportschool,Body Fit,www.sportcentrumkops.nl,Sportcentrum Kops,Weesperzijde 115,1091EN,Amsterdam,Oost,,40535111.0,,4.91212422,52.35071883,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,Vondelgym,www.vondelgym.nl/youngsters/stadspas,Vondelgym,Wibautstraat 132,1092GL,Amsterdam,Oost,,61550132.0,ja,4.92072864,52.35458313,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,Fitness Zuidas,www.fitness-zuidas.nl,Fitness Zuidas,Wijenburg 90A,1082VW,Amsterdam,Zuid,,,,4.87187803,52.33187385,Fitness,K,1,physical sports,gym sports,All Sports,95,21
Sportschool,Pro-Fit Amsterdam Oost,www.profit-amsterdamoost.nl,Fysiotherapie Amsterdam Oost,Willem Beukelsstraat 151-B,1097CR,Amsterdam,Oost,,34370162.0,,4.9281941,52.35229218,Fitness,M,1,physical sports,gym sports,All Sports,95,19
Sportschool,Crossfit Aka,www.crossfitaka.nl,Sportschool,Willem de Zwijgerlaan 350,1055RD,Amsterdam,West,,34394223.0,,4.8577471,52.38263125,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Squash,De Mirandabad,www.amsterdam.nl/demirandabad,De Mirandabad,De Mirandalaan 9,1079PA,Amsterdam,Zuid,,,,4.90227468,52.33873416,Squash,K,1,physical sports,racket sports,All Sports,9,4
Squash,Frans Ottenstadion,www.asrc.nl,Frans Otten Stadion,IJsbaanpad 43,1076CV,Amsterdam,Zuid,,40530037.0,,4.850591,52.33911327,Squash,K,1,physical sports,racket sports,All Sports,9,4
Squash,Frans Ottenstadion,www.fransottenstadion.nl,Frans Otten Stadion,IJsbaanpad 43,1076CV,Amsterdam,Zuid,,33125126.0,,4.850591,52.33911327,Squash,K,1,physical sports,racket sports,All Sports,9,4
Squash,Squash City,www.squashcity.nl,Squash City,Ketelmakerstraat 6,1013DE,Amsterdam,Centrum,,,,4.88978696,52.38333339,Squash,A,1,physical sports,racket sports,All Sports,9,1
Squash,Zuiver Amsterdam,www.zuiveramsterdam.nl,Zuiver Amsterdam,Koenenkade 8,1081KH,Amsterdam,Zuid,,,,4.85234665,52.33101422,Squash,K,1,physical sports,racket sports,All Sports,9,4
Squash,Sports World,www.sportsworldamsterdam.nl,Squash World,Oranje Vrijstaatkade 31,1093KS,Amsterdam,Oost,,,,4.92952549,52.3563596,Squash,M,1,physical sports,racket sports,All Sports,9,2
Squash,Universitair Sportcentrum,www.usc.uva.nl,Universitair Sportcentrum,Science Park 306,1098XH,Amsterdam,Oost,,,,4.95629984,52.35564969,Squash,M,1,physical sports,racket sports,All Sports,9,2
Squash,Sportcentrum Match,www.sportclubmatch.nl,Sportcentrum Match,Sint Gilleshof 5,1066PZ,Amsterdam,Nieuw-West,,,,4.80950887,52.34531268,Squash,F,1,physical sports,racket sports,All Sports,9,2
Squash,Squashvereniging Amsterdam,www.squashverenigingamsterdam.nl,Sportclub Match,Sint Gilleshof 5,1066PZ,Amsterdam,Nieuw-West,,53153251.0,,4.80950887,52.34531268,Squash,F,1,physical sports,racket sports,All Sports,9,2
Streetdance,Buurtvereniging Jacob Maris,www.jacobmaris.com,Buurthuis Jacob Maris,Columbusplein 253,1057TX,Amsterdam,West,,40535350.0,,4.85527593,52.36571126,Dance,E,1,physical sports,gym sports,All Sports,27,11
Sup,Sup Sup Club,www.supsupclub.com,Amstel Boat House,Amsteldijk 223,1079LK,Amsterdam,Zuid,,67866530.0,,4.90648882,52.33846375,Sup,K,1,physical sports,aquatic & paddle sports,All Sports,5,2
Sup,Supschool Sup&Meer,www.supenmeer.nl,Supschool Sup&Meer,Boeierspad 5,1081KE,Amsterdam,Zuid,,,,4.85322841,52.33247276,Sup,K,1,physical sports,aquatic & paddle sports,All Sports,5,2
Sup,M&M Sup,www.mm-sup.com,IJburg Strand,Pampuslaan 501,1087HP,Amsterdam,Oost,,51579715.0,,5.01725339,52.35454154,Sup,M,1,physical sports,aquatic & paddle sports,All Sports,5,3
Sup,Sportmomentje,www.sportmomentje.nl,Jeugdland Amsterdam,Valentijnkade 131,1095KH,Amsterdam,Oost,,63649055.0,,4.95573736,52.35901971,Sup,M,1,physical sports,aquatic & paddle sports,All Sports,5,3
Sup,Kano & SUP Amsterdam,www.kanoensupamsterdam.nl,Roeicentrum Berlagebrug,Weesperzijde 1094,1097DS,Amsterdam,Oost,,35029626.0,,4.91299394,52.34833311,Sup,M,1,physical sports,aquatic & paddle sports,All Sports,5,3
Surfen,Gaasperplas Windsurfing,www.gaasperplaswindsurfing.nl,Clubhuis Gaasperplas,Driemondweg 25,1108AJ,Amsterdam,Zuidoost,,40533174.0,,4.99827556,52.30418918,Surfing,T,1,physical sports,aquatic & paddle sports,All Sports,4,1
Surfen,Surfcenter IJburg,www.surfcenterijburg.nl,Strand Centrumeiland,Pampuslaan 501,1087HP,Amsterdam,Oost,,65863887.0,,5.01725339,52.35454154,Surfing,M,1,physical sports,aquatic & paddle sports,All Sports,4,2
Surfen,Amsterdam Windsurfing ,www.amsterdamwindsurfing.nl,Clubhuis en plankstalling,Riekerweg 40,1066BT,Amsterdam,Nieuw-West,,40531494.0,,4.83074524,52.33384464,Surfing,F,1,physical sports,aquatic & paddle sports,All Sports,4,1
Surfen,Sportmomentje,www.sportmomentje.nl,Jeugdland Amsterdam,Valentijnkade 131,1095KH,Amsterdam,Oost,,63649055.0,,4.95573736,52.35901971,Surfing,M,1,physical sports,aquatic & paddle sports,All Sports,4,2
Survivalrun,Survivalrunvereniging RUIG,www.ruig-amsterdam.nl,Sportpark De Eendracht,Bok de Korverweg 20,1067HR,Amsterdam,Nieuw-West,,,,4.78522141,52.37924265,Survivalrun,F,1,physical sports,endurance sports,All Sports,1,1
Taekwondo,American Fitness,www.americanfitness.nl,American Fitness,Blasiusstraat 144,1091CZ,Amsterdam,Oost,,33176009.0,,4.91334293,52.3575454,Taekwondo,M,1,physical sports,combat sports and martial arts,All Sports,5,2
Taekwondo,José's Taekwondo Academy ,www.jose-taekwondo-academy.nl,Sportcentrum Caland,Eliza van Calcarstraat 2,1068RR,Amsterdam,Nieuw-West,,40538575.0,,4.80713356,52.35443917,Taekwondo,F,1,physical sports,combat sports and martial arts,All Sports,5,1
Taekwondo,Taekwon-Do School Amsterdam,www.taekwondoschoolamsterdam.nl,Gymzaal Marcanti College,Jan van Galenstraat 31,1051KM,Amsterdam,West,,34315722.0,ja,4.86613178,52.37522361,Taekwondo,E,1,physical sports,combat sports and martial arts,All Sports,5,1
Taekwondo,Stichting Evolution Sports,www.evolutionsports.nl,Gymzaal John Hadleystraat 2,John Hadleystraat 2,1086WB,Amsterdam,Oost,,34120573.0,,4.98192068,52.36123334,Taekwondo,M,1,physical sports,combat sports and martial arts,All Sports,5,2
Taekwondo,Chung Mu,www.chungmu.nl,Chung-Mu,Papaverhoek 25,1032JZ,Amsterdam,Noord,,40530647.0,,4.91162464,52.39322864,Taekwondo,N,1,physical sports,combat sports and martial arts,All Sports,5,1
Tafeltennis,AMVJ,www.amvj-tafeltennis.nl,Sportpark 't Loopveld,Aanloop 4,1183SZ,Amsterdam,Zuid,,40533621.0,,4.88697187,52.31967237,Table Tennis,K,1,physical sports,racket sports,All Sports,17,4
Tafeltennis,TTV De Volewijckers,www.ttvdevolewijckers.nl,Gymzaal Adelaarsweg 113,Adelaarsweg 113,1021BZ,Amsterdam,Noord,,34266688.0,ja,4.92026769,52.38860742,Table Tennis,N,1,physical sports,racket sports,All Sports,17,2
Tafeltennis,Amsterdam '78,www.amsterdam78.nl,Tafeltenniscentrum,Baarsjesweg 265-H,1058AC,Amsterdam,West,,40531055.0,,4.85662722,52.36075608,Table Tennis,E,1,physical sports,racket sports,All Sports,17,3
Tafeltennis,TTV Patrios,www.facebook.com/ttvpatrios,Sportcentrum Caland,Eliza van Calcarstraat 2,1068RR,Amsterdam,Nieuw-West,,,,4.80713356,52.35443917,Table Tennis,F,1,physical sports,racket sports,All Sports,17,2
Tafeltennis,TTV Diemen,www.ttvdiemen.nl,Sportzaal Eva Besnyöstraat 491,Eva Besnyöstraat 491,1087LG,Amsterdam,Zuid,,40532096.0,ja,5.00795858,52.35008822,Table Tennis,K,1,physical sports,racket sports,All Sports,17,4
Tafeltennis,Meo,www.kindervreugd.org,Gebouw Kindervreugd,Kramatweg 31 A,1095JS,Amsterdam,Oost,,,,4.94644649,52.36478255,Table Tennis,M,1,physical sports,racket sports,All Sports,17,5
Tafeltennis,UnitedOost,www.unitedoost.nl,Gebouw Kindervreugd,Kramatweg 31 A,1095JS,Amsterdam,Oost,,32079730.0,,4.94644649,52.36478255,Table Tennis,M,1,physical sports,racket sports,All Sports,17,5
Tafeltennis,Racketsport 4 Everyone,www.racketsport4everyone.nl,Gymzaal Nachtwachtlaan 35,Nachtwachtlaan 35,1058EB,Amsterdam,Nieuw-West,,67087418.0,ja,4.84395972,52.36060875,Table Tennis,F,1,physical sports,racket sports,All Sports,17,2
Tafeltennis,TTV De Volewijckers,www.ttvdevolewijckers.nl,Sporthal Wethouder Verheij,Polderweg 300,1093KP,Amsterdam,Oost,,34266688.0,ja,4.93135106,52.35788575,Table Tennis,M,1,physical sports,racket sports,All Sports,17,5
Tafeltennis,UnitedOost,www.unitedoost.nl,Sporthal Wethouder Verheij,Polderweg 300,1093KP,Amsterdam,Oost,,32079730.0,,4.93135106,52.35788575,Table Tennis,M,1,physical sports,racket sports,All Sports,17,5
Tafeltennis,Tempo Team,www.ttv-tempoteam.nl,Tempo-Team,President Kennedylaan 5,1079MB,Amsterdam,Zuid,,40531641.0,,4.90488593,52.33984549,Table Tennis,K,1,physical sports,racket sports,All Sports,17,4
Tafeltennis,US Tafeltennis,www.ustafeltennis.nl,Tempo-Team,President Kennedylaan 5,1079MB,Amsterdam,Zuid,,40531993.0,,4.90488593,52.33984549,Table Tennis,K,1,physical sports,racket sports,All Sports,17,4
Tafeltennis,Holendrecht,www.ttvholendrecht.nl,Sporthal Gaasperdam,Ravenswaaipad 5,1106AW,Amsterdam,Zuidoost,,40537839.0,,4.97825726,52.29676965,Table Tennis,T,1,physical sports,racket sports,All Sports,17,1
Tafeltennis,TTV Amsterdam,www.ttvamsterdam.nl,Sporthal Laan van Spartaan,Rinus Michelslaan 26,1061MB,Amsterdam,West,,56688040.0,ja,4.83917473,52.37335349,Table Tennis,E,1,physical sports,racket sports,All Sports,17,3
Tafeltennis,US Tafeltennis,www.ustafeltennis.nl,Amstelcampus sporthal,Tweede Boerhaavestraat 10,1091AN,Amsterdam,Oost,,40531993.0,,4.91002045,52.35863353,Table Tennis,M,1,physical sports,racket sports,All Sports,17,5
Tafeltennis,JOVO,www.ttvjovo.nl,Gymzaal Wachterliedpaviljoen,Wachterliedplantsoen 1,1055SB,Amsterdam,West,,40532118.0,,4.85384756,52.37763867,Table Tennis,E,1,physical sports,racket sports,All Sports,17,3
Tafeltennis,Buurtvereniging Bloemenkwartier,www.bloemenkwartier.nl,Buurtvereniging Bloemenkwartier,Wingerdweg 260 B,1032AN,Amsterdam,Noord,,40535396.0,,4.91871302,52.39671714,Table Tennis,N,1,physical sports,racket sports,All Sports,17,2
Tai Chi,Henk Janssen Tai Chi / Chi Kung: Balans in Beweging,www.henkjanssentaijiquan-qigong.nl,Amstelpark,Amstelpark 7,1083HZ,Amsterdam,Zuid,,,,4.89289331,52.328656,Tai Chi,K,1,physical sports,combat sports and martial arts,All Sports,2,2
Tai Chi,Henk Janssen Tai Chi / Chi Kung: Balans in Beweging,www.henkjanssentaijiquan-qigong.nl,Doornburg/Huize Buitenveldert,Doornburg 2,1081JB,Amsterdam,Zuid,,,,4.86136258,52.3228937,Tai Chi,K,1,physical sports,combat sports and martial arts,All Sports,2,2
Tennis,Tennisvereniging A.M.V.J.,www.amvjtennis.nl,Sportpark 't Loopveld,Aanloop 2,1183SZ,Amstelveen,Zuid,,40532978.0,,4.88479553,52.32047213,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,SVU TeniSTA,www.tenista.nl,Tennispark A.L.T.C. Aemstelburgh,Amsterdamseweg 253,1182GZ,Amsterdam,Zuid,,40535178.0,,4.84372443,52.31368698,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,A.T.C. Sloterplas,www.atcsloterplas.nl,Tennispark Sloterplas,August Vermeylenstr 50,1064AB,Amsterdam,Nieuw-West,,40532514.0,,4.83324888,52.37189268,Tennis,F,1,physical sports,ball-over-net games,All Sports,37,3
Tennis,De Meer Tennis,www.demeertennis.nl,Sportpark Drie Burg,Drie Burgpad 8,1097HK,Amsterdam,Oost,,34356560.0,,4.9320116,52.33928369,Tennis,M,1,physical sports,ball-over-net games,All Sports,37,8
Tennis,T.V. Osdorp,www.tvosdorp.nl,Sportpark Ookmeer,Han Hollanderlaan 1,1067BB,Amsterdam,Nieuw-West,,40537058.0,,4.79562639,52.36949896,Tennis,F,1,physical sports,ball-over-net games,All Sports,37,3
Tennis,Frans Ottenstadion,www.fransottenstadion.nl,Frans Otten Stadion,IJsbaanpad 43,1076CV,Amsterdam,Zuid,,33125126.0,,4.850591,52.33911327,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,A.L.T.C. D.D.V. ,www.altcddv.nl,Sportpark IJsbaanpad,IJsbaanpad 43,1076CV,Amsterdam,Zuid,,40532503.0,,4.850591,52.33911327,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,A.L.T.C. De Algemene,www.dealgemene.nl,Sportpark Zuid,IJsbaanpad 45,1076CV,Amsterdam,Zuid,,40530717.0,,4.85088251,52.34048973,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,T.C. IJsbaanpad,www.ijsbaanpad.nl,Sportpark Zuid,IJsbaanpad 45,1076CV,Amsterdam,Zuid,,34113506.0,,4.85088251,52.34048973,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,Junior Joy by Inspire,www.joyjaagpad.nl,Tennispark Jaagpad,Jaagpad 48,1059BP,Amsterdam,Zuid,,,ja,4.84515093,52.33887898,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,A.L.T.C. Joy Jaagpad,www.joyjaagpad.nl,Tennispark Jaagpad,Jaagpad 48,1059BP,Amsterdam,Zuid,,40530309.0,,4.84515093,52.33887898,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,T.C. ABN AMRO Amsterdam,www.tcabnamro.nl,Sportpark Amsterdamse Bos,Jan Tooroplaan 48,1182AE,Amsterdam,Zuid,,,,4.85457287,52.31958603,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,Tennisvereniging Blauw-Wit,www.akcblauwwit.nl,Sportpark Joos Banckersweg,Joos Banckersweg 18A,1056EP,Amsterdam,West,,40531926.0,,4.85669711,52.3757839,Tennis,E,1,physical sports,ball-over-net games,All Sports,37,2
Tennis,T.C. Kattenlaan,www.tennisclubkattenlaan.nl,Tennispark Kattenlaan (Vondelpark),Kattenlaan 13,1054KA,Amsterdam,West,,34252462.0,,4.86515681,52.35949078,Tennis,E,1,physical sports,ball-over-net games,All Sports,37,2
Tennis,Smashing Pink,www.smashing-pink.nl,Amstelpark,Koenenkade 8,1081KH,Amsterdam,Zuid,,40539369.0,,4.85234665,52.33101422,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,Amstelpark Tennisclub,www.amstelpark.nl,Sportpark Amstelpark,Koenenkade 8,1081KH,Amsterdam,Zuid,,40534990.0,,4.85234665,52.33101422,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,K-Zone Sports,www.kzonesports.nl,Tennisbaan Kraaiennest,Kruitberg 3016,1104CA,Amsterdam,Zuidoost,,34166847.0,ja,4.97721219,52.3178963,Tennis,T,1,physical sports,ball-over-net games,All Sports,37,4
Tennis,T.V. Linnaeushof,www.tvlinnaeushof.nl,Linnaeushof,Linnaeushof 46,1098KM,Amsterdam,Oost,,,,4.93541642,52.35220312,Tennis,M,1,physical sports,ball-over-net games,All Sports,37,8
Tennis,S.V. T.O.B. afdeling Tennis,www.tobtennis.nl,Sportpark Melkweg,Meteorenweg 274,1035RN,Amsterdam,Noord,,40530737.0,ja,4.87283985,52.41980485,Tennis,N,1,physical sports,ball-over-net games,All Sports,37,3
Tennis,Tennis Club Amsterdam,www.tcamsterdam.info,Sportpark Amsterdamse Bos,Nieuwe Kalfjeslaan 19a,1182AA,Amsterdam,Zuid,,40532297.0,,4.85301362,52.32050307,Tennis,K,1,physical sports,ball-over-net games,All Sports,37,16
Tennis,T.C. Elzenhagen,www.elzenhagen.nl,Sportpark Vliegenbos,Nieuwendammerkade 15,1022AB,Amsterdam,Noord,,40537216.0,,4.93661901,52.38968057,Tennis,N,1,physical sports,ball-over-net games,All Sports,37,3
Tennis,APGS,apgs-amsterdam.nl/sporten/tennis,Sportpark Overamstel,Ouderkerkerdijk 150,1096CR,Amsterdam,Oost,,,,4.9054468,52.3276652,Tennis,M,1,physical sports,ball-over-net games,All Sports,37,8
Tennis,Tennisvereniging P.S.T.,www.tennisclubpst.nl,Sportpark Parkschouwburg,Plantage Parklaan 20A,1018ST,Amsterdam,Centrum,,34166549.0,,4.90974937,52.3681904,Tennis,A,1,physical sports,ball-over-net games,All Sports,37,1
Tennis,Stichting Jeugdtennis Amsterdam Zuidoost,www.jeugdtenniszuidoost.nl,Playground Reigersbos,Poederooienstraat 166,1106CM,Amsterdam,Zuidoost,,34105981.0,ja,4.97976605,52.29849153,Tennis,T,1,physical sports,ball-over-net games,All Sports,37,4
